INDEX,REGION,CITY
"422075",ТАТАРСТАН РЕСПУБЛИКА,БОГАТЫЕ САБЫ
"422077",ТАТАРСТАН РЕСПУБЛИКА,ЮЛБАТ
"422079",ТАТАРСТАН РЕСПУБЛИКА,БОГАТЫЕ САБЫ
"422080",ТАТАРСТАН РЕСПУБЛИКА,ТЮЛЯЧИ
"422082",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ МЕТЕСКИ
"422083",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНИЕ КИБЯ-КОЗИ
"422084",ТАТАРСТАН РЕСПУБЛИКА,АБДИ
"422085",ТАТАРСТАН РЕСПУБЛИКА,АЛАН
"422086",ТАТАРСТАН РЕСПУБЛИКА,БОГАТЫЕ САБЫ
"422087",ТАТАРСТАН РЕСПУБЛИКА,БОГАТЫЕ САБЫ
"422088",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШАЯ МЕША
"422091",ТАТАРСТАН РЕСПУБЛИКА,СТАРЫЕ ЗЮРИ
"422092",ТАТАРСТАН РЕСПУБЛИКА,УЗЯК
"422093",ТАТАРСТАН РЕСПУБЛИКА,ШАРМАШИ
"422094",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ НЫРСИ
"422095",ТАТАРСТАН РЕСПУБЛИКА,АЙДАРОВО
"422096",ТАТАРСТАН РЕСПУБЛИКА,ШАДКИ
"422098",ТАТАРСТАН РЕСПУБЛИКА,БАЛАНДЫШ
"422100",ТАТАРСТАН РЕСПУБЛИКА,КУКМОР
"422101",ТАТАРСТАН РЕСПУБЛИКА,СРЕДНИЙ КУМОР
"422102",ТАТАРСТАН РЕСПУБЛИКА,СТАРАЯ ЮМЬЯ
"422103",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШОЙ САРДЕК
"422104",ТАТАРСТАН РЕСПУБЛИКА,МАМАШИР
"422107",ТАТАРСТАН РЕСПУБЛИКА,НИЖНИЙ ИСКУБАШ
"422108",ТАТАРСТАН РЕСПУБЛИКА,ЛУБЯНЫ
"422110",ТАТАРСТАН РЕСПУБЛИКА,КУКМОР
"422111",ТАТАРСТАН РЕСПУБЛИКА,КУКМОР
"422112",ТАТАРСТАН РЕСПУБЛИКА,КУКМОР
"422114",ТАТАРСТАН РЕСПУБЛИКА,ТУЕМБАШ
"422115",ТАТАРСТАН РЕСПУБЛИКА,КОШКИНО
"422116",ТАТАРСТАН РЕСПУБЛИКА,КАРКАУСЬ
"422076",ТАТАРСТАН РЕСПУБЛИКА,БОГАТЫЕ САБЫ
"422078",ТАТАРСТАН РЕСПУБЛИКА,БОГАТЫЕ САБЫ
"422117",ТАТАРСТАН РЕСПУБЛИКА,БЕРЕЗНЯК
"422119",ТАТАРСТАН РЕСПУБЛИКА,ЧАРЛИ
"422120",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШОЙ КУКМОР
"422121",ТАТАРСТАН РЕСПУБЛИКА,БАЙЛЯНГАР
"422122",ТАТАРСТАН РЕСПУБЛИКА,ЯНЫЛЬ
"422123",ТАТАРСТАН РЕСПУБЛИКА,НЫРЬЯ
"422124",ТАТАРСТАН РЕСПУБЛИКА,ЯДЫГЕРЬ
"422125",ТАТАРСТАН РЕСПУБЛИКА,СЕЛО-ЧУРА
"422126",ТАТАРСТАН РЕСПУБЛИКА,САРДЕК-БАШ
"422127",ТАТАРСТАН РЕСПУБЛИКА,ОЛУЯЗ
"422130",ТАТАРСТАН РЕСПУБЛИКА,ПСЯК
"422131",ТАТАРСТАН РЕСПУБЛИКА,ПОЧИНОК КУЧУК
"422132",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЯЯ РУСЬ
"422134",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНИЙ АРБАШ
"422135",ТАТАРСТАН РЕСПУБЛИКА,ЯТМАС ДУСАЙ
"422136",ТАТАРСТАН РЕСПУБЛИКА,НЫРТИНСКОГО СОВХОЗА
"422137",ТАТАРСТАН РЕСПУБЛИКА,ПОЧИНОК СУТЕР
"422139",ТАТАРСТАН РЕСПУБЛИКА,КУКМОР
"422140",ТАТАРСТАН РЕСПУБЛИКА,НИЖНИЙ ТАКАНЫШ
"422142",ТАТАРСТАН РЕСПУБЛИКА,КЛЯУШ
"422145",ТАТАРСТАН РЕСПУБЛИКА,ШАДЧИ
"422146",ТАТАРСТАН РЕСПУБЛИКА,ОЛУЯЗ
"422147",ТАТАРСТАН РЕСПУБЛИКА,КЕМЕШ-КУЛЬ
"422150",ТАТАРСТАН РЕСПУБЛИКА,ДЮСЬМЕТЬЕВО
"422151",ТАТАРСТАН РЕСПУБЛИКА,КУЮК ЕРЫКСА
"422152",ТАТАРСТАН РЕСПУБЛИКА,ВАХИТОВО
"422153",ТАТАРСТАН РЕСПУБЛИКА,ЗЮРИ
"422155",ТАТАРСТАН РЕСПУБЛИКА,УРАЗБАХТИНО
"422156",ТАТАРСТАН РЕСПУБЛИКА,ДРУЖБА
"422157",ТАТАРСТАН РЕСПУБЛИКА,НИЖНИЕ ЯКИ
"422158",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЯЯ СУНЬ
"422160",ТАТАРСТАН РЕСПУБЛИКА,ТАВЕЛИ
"422161",ТАТАРСТАН РЕСПУБЛИКА,ИШКЕЕВО
"422163",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНЯЯ ОШМА
"422164",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЯЯ ОШМА
"422165",ТАТАРСТАН РЕСПУБЛИКА,КРАСНАЯ ГОРКА
"422166",ТАТАРСТАН РЕСПУБЛИКА,НИКИФОРОВО
"422167",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНЯЯ СУНЬ
"422171",ТАТАРСТАН РЕСПУБЛИКА,СРЕДНИЕ КИРМЕНИ
"422172",ТАТАРСТАН РЕСПУБЛИКА,МАЛЫЕ КИРМЕНИ
"422173",ТАТАРСТАН РЕСПУБЛИКА,МАЛАЯ СУНЬ
"422174",ТАТАРСТАН РЕСПУБЛИКА,УСАЛИ
"422176",ТАТАРСТАН РЕСПУБЛИКА,АЛБАЙ
"422129",ТАТАРСТАН РЕСПУБЛИКА,КУКМОР
"422177",ТАТАРСТАН РЕСПУБЛИКА,КАТМЫШ
"422180",ТАТАРСТАН РЕСПУБЛИКА,"СОВХОЗА ""ПЯТИЛЕТКА"""
"422181",ТАТАРСТАН РЕСПУБЛИКА,СОКОЛКА
"422182",ТАТАРСТАН РЕСПУБЛИКА,СЕКИНЕСЬ
"422183",ТАТАРСТАН РЕСПУБЛИКА,ОМАРЫ
"422185",ТАТАРСТАН РЕСПУБЛИКА,БЕРСУТ
"422186",ТАТАРСТАН РЕСПУБЛИКА,КАМСКИЙ ЛЕСПРОМХОЗ
"422188",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422189",ТАТАРСТАН РЕСПУБЛИКА,"ФЕРМЫ N 2 СОВХОЗА ""МАМАДЫШСКИЙ"""
"422190",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422191",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422192",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422194",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422195",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422199",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422202",ТАТАРСТАН РЕСПУБЛИКА,ИЖ-БОБЬЯ
"422204",ТАТАРСТАН РЕСПУБЛИКА,ТЕРСИ
"422205",ТАТАРСТАН РЕСПУБЛИКА,КУДАШЕВО
"422206",ТАТАРСТАН РЕСПУБЛИКА,САРСАК-ОМГА
"422207",ТАТАРСТАН РЕСПУБЛИКА,ТАБАРЛЕ
"422210",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЕЕ КУЧУКОВО
"422211",ТАТАРСТАН РЕСПУБЛИКА,ЯНГА-АУЛ
"422212",ТАТАРСТАН РЕСПУБЛИКА,КРЫНДЫ
"422213",ТАТАРСТАН РЕСПУБЛИКА,КИЧКЕТАН
"422214",ТАТАРСТАН РЕСПУБЛИКА,САЛАУШИ
"422216",ТАТАРСТАН РЕСПУБЛИКА,КРАСНЫЙ БОР
"422218",ТАТАРСТАН РЕСПУБЛИКА,АЗЕВО
"422219",ТАТАРСТАН РЕСПУБЛИКА,БИМА
"422220",ТАТАРСТАН РЕСПУБЛИКА,ШАРШАДА
"422221",ТАТАРСТАН РЕСПУБЛИКА,СТАРАЯ ЧЕКАЛДА
"422222",ТАТАРСТАН РЕСПУБЛИКА,ИСЕНБАЕВО
"422223",ТАТАРСТАН РЕСПУБЛИКА,КАДЫБАШ
"422224",ТАТАРСТАН РЕСПУБЛИКА,ДЕВЯТЕРНЯ
"422225",ТАТАРСТАН РЕСПУБЛИКА,СТАРОЕ СЛЯКОВО
"422226",ТАТАРСТАН РЕСПУБЛИКА,КУЛЕГАШ
"422230",ТАТАРСТАН РЕСПУБЛИКА,АГРЫЗ
"422231",ТАТАРСТАН РЕСПУБЛИКА,АГРЫЗ
"422233",ТАТАРСТАН РЕСПУБЛИКА,АГРЫЗ
"422239",ТАТАРСТАН РЕСПУБЛИКА,АГРЫЗ
"422240",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЯЯ СОСНА
"422241",ТАТАРСТАН РЕСПУБЛИКА,СРЕДНИЙ КУШКЕТ
"422242",ТАТАРСТАН РЕСПУБЛИКА,ТЮНТЕР
"422243",ТАТАРСТАН РЕСПУБЛИКА,ЦИПЬЯ
"422244",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНИЙ СУБАШ
"422198",ТАТАРСТАН РЕСПУБЛИКА,МАМАДЫШ
"422245",ТАТАРСТАН РЕСПУБЛИКА,АРБОР
"422246",ТАТАРСТАН РЕСПУБЛИКА,КУГУНУР
"422247",ТАТАРСТАН РЕСПУБЛИКА,ПИЖМАР
"422248",ТАТАРСТАН РЕСПУБЛИКА,НУРИНЕР
"422249",ТАТАРСТАН РЕСПУБЛИКА,ДУРГА
"422250",ТАТАРСТАН РЕСПУБЛИКА,БАЛТАСИ
"422252",ТАТАРСТАН РЕСПУБЛИКА,БУРНАК
"422253",ТАТАРСТАН РЕСПУБЛИКА,КАРЕЛИНО
"422254",ТАТАРСТАН РЕСПУБЛИКА,КИЛЕЕВО
"422255",ТАТАРСТАН РЕСПУБЛИКА,БУРБАШ
"422256",ТАТАРСТАН РЕСПУБЛИКА,СТАРАЯ САЛАУСЬ
"422257",ТАТАРСТАН РЕСПУБЛИКА,ЯНГУЛОВО
"422258",ТАТАРСТАН РЕСПУБЛИКА,СМАИЛЬ
"422259",ТАТАРСТАН РЕСПУБЛИКА,МАЛЫЕ ЛЫЗИ
"422261",ТАТАРСТАН РЕСПУБЛИКА,КАРАДУВАН
"422265",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНИЙ ШУБАН
"422266",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЯЯ КНЯ
"422268",ТАТАРСТАН РЕСПУБЛИКА,ШИШИНЕР
"422279",ТАТАРСТАН РЕСПУБЛИКА,БАЛТАСИ
"422321",ТАТАРСТАН РЕСПУБЛИКА,ФЕДОРОВСКОЕ
"422322",ТАТАРСТАН РЕСПУБЛИКА,БУРУНДУКИ
"422325",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШОЕ РУСАКОВО
"422326",ТАТАРСТАН РЕСПУБЛИКА,ХОЗЕСАНОВО
"422327",ТАТАРСТАН РЕСПУБЛИКА,МАЛЫЕ МЕМИ
"422328",ТАТАРСТАН РЕСПУБЛИКА,КУШМАНЫ
"422330",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ КАЙБИЦЫ
"422332",ТАТАРСТАН РЕСПУБЛИКА,БАГАЕВО
"422333",ТАТАРСТАН РЕСПУБЛИКА,УЛЬЯНКОВО
"422334",ТАТАРСТАН РЕСПУБЛИКА,НАДЕЖДИНО
"422335",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШОЕ ПОДБЕРЕЗЬЕ
"422336",ТАТАРСТАН РЕСПУБЛИКА,МОЛЬКЕЕВО
"422337",ТАТАРСТАН РЕСПУБЛИКА,СТАРОЕ ТЯБЕРДИНО
"422338",ТАТАРСТАН РЕСПУБЛИКА,ЧУТЕЕВО
"422339",ТАТАРСТАН РЕСПУБЛИКА,БЕРЛИБАШ
"422340",ТАТАРСТАН РЕСПУБЛИКА,Ж/Д СТАНЦИИ КАРАТУН
"422341",ТАТАРСТАН РЕСПУБЛИКА,КЗЫЛ-ТАУ
"422342",ТАТАРСТАН РЕСПУБЛИКА,ЧЕРЕМШАН
"422343",ТАТАРСТАН РЕСПУБЛИКА,ДАВЛИКЕЕВО
"422344",ТАТАРСТАН РЕСПУБЛИКА,СРЕДНЕЕ БАЛТАЕВО
"422345",ТАТАРСТАН РЕСПУБЛИКА,ЭБАЛАКОВО
"422347",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНИЙ ИНДЫРЧИ
"422348",ТАТАРСТАН РЕСПУБЛИКА,БУЛЫМ-БУЛЫХЧИ
"422320",ТАТАРСТАН РЕСПУБЛИКА,Ж/Д СТАНЦИИ КУЛАНГА
"422278",ТАТАРСТАН РЕСПУБЛИКА,БОГАТЫЕ САБЫ
"422349",ТАТАРСТАН РЕСПУБЛИКА,БАКРЧЕ
"422350",ТАТАРСТАН РЕСПУБЛИКА,АПАСТОВО
"422352",ТАТАРСТАН РЕСПУБЛИКА,ЧУРУ-БАРЫШЕВО
"422354",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ КОКУЗЫ
"422357",ТАТАРСТАН РЕСПУБЛИКА,СТАРЫЙ ЮМРАЛЫ
"422358",ТАТАРСТАН РЕСПУБЛИКА,МАЛЫЕ БОЛГОЯРЫ
"422359",ТАТАРСТАН РЕСПУБЛИКА,АЛЬМЕНДЕРОВО
"422360",ТАТАРСТАН РЕСПУБЛИКА,Ж/Д СТАНЦИИ КИЛЬДУРАЗЫ
"422361",ТАТАРСТАН РЕСПУБЛИКА,ДЕУШЕВО
"422363",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНЕЕ АТКОЗИНО
"422364",ТАТАРСТАН РЕСПУБЛИКА,САТЛАМЫШЕВО
"422365",ТАТАРСТАН РЕСПУБЛИКА,ТАБАР-ЧЕРКИ
"422367",ТАТАРСТАН РЕСПУБЛИКА,ТУТАЕВО
"422369",ТАТАРСТАН РЕСПУБЛИКА,АПАСТОВО
"422370",ТАТАРСТАН РЕСПУБЛИКА,ТЕТЮШИ
"422373",ТАТАРСТАН РЕСПУБЛИКА,АЛАБЕРДИНО
"422374",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШОЕ ШЕМЯКИНО
"422375",ТАТАРСТАН РЕСПУБЛИКА,ЛЬЯШЕВО
"422376",ТАТАРСТАН РЕСПУБЛИКА,ЧИНЧУРИНО
"422377",ТАТАРСТАН РЕСПУБЛИКА,КЛЯШЕВО
"422378",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ АТРЯСИ
"422380",ТАТАРСТАН РЕСПУБЛИКА,УДЕЛЬНОЕ НЕЧАСОВО
"422381",ТАТАРСТАН РЕСПУБЛИКА,АЛЕКИНА ПОЛЯНА
"422382",ТАТАРСТАН РЕСПУБЛИКА,ЖУКОВО
"422383",ТАТАРСТАН РЕСПУБЛИКА,КОШКИ-НОВОТИМБАЕВО
"422384",ТАТАРСТАН РЕСПУБЛИКА,БАКРЧИ
"422385",ТАТАРСТАН РЕСПУБЛИКА,ТАТАРСКАЯ БЕДЕНЬГА
"422386",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ ТАРХАНЫ
"422387",ТАТАРСТАН РЕСПУБЛИКА,КИРТЕЛИ
"422388",ТАТАРСТАН РЕСПУБЛИКА,УРЮМ
"422389",ТАТАРСТАН РЕСПУБЛИКА,ПРОЛЕЙ-КАША
"422392",ТАТАРСТАН РЕСПУБЛИКА,МОНАСТЫРСКОЕ
"422396",ТАТАРСТАН РЕСПУБЛИКА,СЮНДЮКОВО
"422399",ТАТАРСТАН РЕСПУБЛИКА,ТЕТЮШИ
"422401",ТАТАРСТАН РЕСПУБЛИКА,АЛЬШИХОВО
"422402",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШОЕ ФРОЛОВО
"422403",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШАЯ КАРЛАНГА
"422404",ТАТАРСТАН РЕСПУБЛИКА,АДАВ-ТУЛУМБАЕВО
"422405",ТАТАРСТАН РЕСПУБЛИКА,КИЯТ
"422406",ТАТАРСТАН РЕСПУБЛИКА,ЯШЕВКА
"430007",МОРДОВИЯ РЕСПУБЛИКА,САРАНСК
"422379",ТАТАРСТАН РЕСПУБЛИКА,КИЛЬДЮШЕВО
"422391",ТАТАРСТАН РЕСПУБЛИКА,БАЙРАШЕВО
"422407",ТАТАРСТАН РЕСПУБЛИКА,СТАРЫЙ СТУДЕНЕЦ
"422410",ТАТАРСТАН РЕСПУБЛИКА,БИКМУРАЗОВО
"422411",ТАТАРСТАН РЕСПУБЛИКА,ЧЕРКИ-ГРИШИНО
"422412",ТАТАРСТАН РЕСПУБЛИКА,ЖЕЛЕЗНОДОРОЖНОГО РАЗЪЕЗДА ЛАЩИ
"422413",ТАТАРСТАН РЕСПУБЛИКА,СТАРЫЕ ЛАЩИ
"422414",ТАТАРСТАН РЕСПУБЛИКА,БИК-УТЕЕВО
"422415",ТАТАРСТАН РЕСПУБЛИКА,АКСУ
"422416",ТАТАРСТАН РЕСПУБЛИКА,АЛЬКЕЕВО
"422417",ТАТАРСТАН РЕСПУБЛИКА,НОВЫЕ ЧЕЧКАБЫ
"422418",ТАТАРСТАН РЕСПУБЛИКА,КАЙБИЦЫ
"422419",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНИЕ ЛАЩИ
"422422",ТАТАРСТАН РЕСПУБЛИКА,НОВЫЕ ТИНЧАЛИ
"422430",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422431",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422432",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422433",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422440",ТАТАРСТАН РЕСПУБЛИКА,РУНГА
"422442",ТАТАРСТАН РЕСПУБЛИКА,МОКРАЯ САВАЛЕЕВКА
"422443",ТАТАРСТАН РЕСПУБЛИКА,КАМЕННЫЙ БРОД
"422444",ТАТАРСТАН РЕСПУБЛИКА,СОРОК-САЙДАК
"422445",ТАТАРСТАН РЕСПУБЛИКА,ЭНТУГАНЫ
"422446",ТАТАРСТАН РЕСПУБЛИКА,ВОЛЬНЫЙ СТАН
"422450",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422451",ТАТАРСТАН РЕСПУБЛИКА,ЧУВАШСКИЕ КИЩАКИ
"422452",ТАТАРСТАН РЕСПУБЛИКА,СТАРЫЕ ТИНЧАЛИ
"422453",ТАТАРСТАН РЕСПУБЛИКА,БЮРГАНЫ
"422455",ТАТАРСТАН РЕСПУБЛИКА,АЛЬШЕЕВО
"422458",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422459",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422460",ТАТАРСТАН РЕСПУБЛИКА,СТАРОЕ ШАЙМУРЗИНО
"422461",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШАЯ ЦИЛЬНА
"422463",ТАТАРСТАН РЕСПУБЛИКА,МАЛАЯ ЦИЛЬНА
"422464",ТАТАРСТАН РЕСПУБЛИКА,НОВЫЙ УБЕЙ
"422465",ТАТАРСТАН РЕСПУБЛИКА,ХОРНОВАР-ШИГАЛИ
"422470",ТАТАРСТАН РЕСПУБЛИКА,СТАРОЕ ДРОЖЖАНОЕ
"422472",ТАТАРСТАН РЕСПУБЛИКА,НИЖНИЙ КАРАКИТАН
"422473",ТАТАРСТАН РЕСПУБЛИКА,МАТАКИ
"422474",ТАТАРСТАН РЕСПУБЛИКА,ШЛАНГА
"422475",ТАТАРСТАН РЕСПУБЛИКА,НОВЫЕ ИШЛИ
"422476",ТАТАРСТАН РЕСПУБЛИКА,СТАРЫЕ КАКЕРЛИ
"422477",ТАТАРСТАН РЕСПУБЛИКА,НОВОЕ ИЛЬМОВО
"440001",ПЕНЗЕНСКАЯ ОБЛАСТЬ,ПЕНЗА
"422457",ТАТАРСТАН РЕСПУБЛИКА,БУИНСК
"422478",ТАТАРСТАН РЕСПУБЛИКА,АЛЕШКИН-САПЛЫК
"422480",ТАТАРСТАН РЕСПУБЛИКА,СТАРЫЕ ЧУКАЛЫ
"422481",ТАТАРСТАН РЕСПУБЛИКА,ГОРОДИЩЕ
"422482",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШАЯ АКСА
"422483",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЕЕ ЧЕКУРСКОЕ
"422485",ТАТАРСТАН РЕСПУБЛИКА,ЧУВАШСКОЕ ДРОЖЖАНОЕ
"422490",ТАТАРСТАН РЕСПУБЛИКА,Ж/Д СТАНЦИЯ БУРУНДУКИ
"422491",ТАТАРСТАН РЕСПУБЛИКА,ТАТАРСКАЯ БЕЗДНА
"422499",ТАТАРСТАН РЕСПУБЛИКА,СТАРОЕ ДРОЖЖАНОЕ
"422500",ТАТАРСТАН РЕСПУБЛИКА,НИЖНИЕ ВЯЗОВЫЕ
"422505",ТАТАРСТАН РЕСПУБЛИКА,НИЖНИЕ УРАСПУГИ
"422510",ТАТАРСТАН РЕСПУБЛИКА,НУРЛАТЫ
"422511",ТАТАРСТАН РЕСПУБЛИКА,ТАТАРСКОЕ ТАНАЕВО
"422512",ТАТАРСТАН РЕСПУБЛИКА,РУССКОЕ АЗЕЛЕЕВО
"422513",ТАТАРСТАН РЕСПУБЛИКА,МОЛВИНО
"422514",ТАТАРСТАН РЕСПУБЛИКА,УТЯШКИ
"422515",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ АЧАСЫРЫ
"422516",ТАТАРСТАН РЕСПУБЛИКА,КУГЕЕВО
"422520",ТАТАРСТАН РЕСПУБЛИКА,СВИЯЖСК
"422521",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422522",ТАТАРСТАН РЕСПУБЛИКА,АЙША
"422524",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ КЛЮЧИ
"422525",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ КУРГУЗИ
"422526",ТАТАРСТАН РЕСПУБЛИКА,ОКТЯБРЬСКИЙ
"422527",ТАТАРСТАН РЕСПУБЛИКА,ОСИНОВО
"422528",ТАТАРСТАН РЕСПУБЛИКА,БИШНЯ
"422530",ТАТАРСТАН РЕСПУБЛИКА,ВАСИЛЬЕВО
"422532",ТАТАРСТАН РЕСПУБЛИКА,ВАСИЛЬЕВО
"422534",ТАТАРСТАН РЕСПУБЛИКА,КУГУШЕВО
"422535",ТАТАРСТАН РЕСПУБЛИКА,АКЗИГИТОВО
"422537",ТАТАРСТАН РЕСПУБЛИКА,МЕСТЕЧКО РАИФА
"422538",ТАТАРСТАН РЕСПУБЛИКА,БЕЛО-БЕЗВОДНОЕ
"422540",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422541",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422542",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422544",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422545",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422543",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422498",ТАТАРСТАН РЕСПУБЛИКА,СТАРОЕ ДРОЖЖАНОЕ
"422539",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422546",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422548",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422549",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422550",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422551",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422557",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422558",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422559",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422560",ТАТАРСТАН РЕСПУБЛИКА,ЗЕЛЕНОДОЛЬСК
"422570",ТАТАРСТАН РЕСПУБЛИКА,ВЕРХНИЙ УСЛОН
"422574",ТАТАРСТАН РЕСПУБЛИКА,НИЖНИЙ УСЛОН
"422575",ТАТАРСТАН РЕСПУБЛИКА,БАКЧА-САРАЙ
"422577",ТАТАРСТАН РЕСПУБЛИКА,ШЕЛАНГА
"422579",ТАТАРСТАН РЕСПУБЛИКА,ТАТАРСКОЕ БУРНАШЕВО
"422580",ТАТАРСТАН РЕСПУБЛИКА,ОКТЯБРЬСКИЙ
"422581",ТАТАРСТАН РЕСПУБЛИКА,КУРАЛОВО
"422582",ТАТАРСТАН РЕСПУБЛИКА,РУССКОЕ МАКУЛОВО
"422584",ТАТАРСТАН РЕСПУБЛИКА,НИЖНЕЕ ОЗЕРО
"422585",ТАТАРСТАН РЕСПУБЛИКА,КИЛЬДЕЕВО
"422586",ТАТАРСТАН РЕСПУБЛИКА,КОРГУЗА
"422587",ТАТАРСТАН РЕСПУБЛИКА,МАЙДАН
"422588",ТАТАРСТАН РЕСПУБЛИКА,БОЛЬШИЕ МЕМИ
"422589",ТАТАРСТАН РЕСПУБЛИКА,СТАРОЕ РУССКОЕ МАМАТКОЗИНО
"422591",ТАТАРСТАН РЕСПУБЛИКА,ВВЕДЕНСКАЯ СЛОБОДА
"422592",ТАТАРСТАН РЕСПУБЛИКА,ПЕЧИЩИ
"422594",ТАТАРСТАН РЕСПУБЛИКА,НАБЕРЕЖНЫЕ МОРКВАШИ
"422595",ТАТАРСТАН РЕСПУБЛИКА,СОБОЛЕВСКОЕ
"422602",ТАТАРСТАН РЕСПУБЛИКА,ТАШКИРМЕНЬ
"422605",ТАТАРСТАН РЕСПУБЛИКА,СТАРАЯ ПРИСТАНЬ
"422606",ТАТАРСТАН РЕСПУБЛИКА,ГАБИШЕВО
"422610",ТАТАРСТАН РЕСПУБЛИКА,ЛАИШЕВО
"422611",ТАТАРСТАН РЕСПУБЛИКА,ЛАИШЕВО
"422613",ТАТАРСТАН РЕСПУБЛИКА,СОВХОЗА ИМ. 25 ОКТЯБРЯ
"422614",ТАТАРСТАН РЕСПУБЛИКА,СРЕДНЕЕ ДЕВЯТОВО
"422615",ТАТАРСТАН РЕСПУБЛИКА,ИМЕНЬКОВО
"422616",ТАТАРСТАН РЕСПУБЛИКА,УСАДЫ
"422617",ТАТАРСТАН РЕСПУБЛИКА,ЛАИШЕВО
"422618",ТАТАРСТАН РЕСПУБЛИКА,ШУРАН
"422619",ТАТАРСТАН РЕСПУБЛИКА,МАЛАЯ ЕЛГА
"422620",ТАТАРСТАН РЕСПУБЛИКА,ДЕРЖАВИНО
"422621",ТАТАРСТАН РЕСПУБЛИКА,КАИПЫ
"422622",ТАТАРСТАН РЕСПУБЛИКА,СОКУРЫ
